tsɿ	1	蔗{甘∽}知蜘支枝肢{四∽}栀{∽子花}资姿咨脂滋之芝孜																																															
tsɿ	3	紫纸只{∽有}姊旨指子梓止趾{脚∽甲}址{文，地∽}																																															
tsɿ	5	至智自致字痔{∽疮儿}这{白，∽边}志治制稚																																															
tsʰɿ	1	疵{瑕∽}痴摛{伸，∽手}差{参∽}嗤{∽笑}																																															
tsʰɿ	2	雌池驰瓷迟磁糍慈辞词祠持齿牙{∽齿}																																															
tsʰɿ	3	耻此址{住∽}																																															
tsʰɿ	5	赐刺翅次																																															
sɿ	1	撕施私师蛳狮尸司丝思诗																																															
sɿ	2	豉{豆}时匙钥∽}实室{教∽，入派陽平}																																															
sɿ	3	死屎使史驶驾{∽员}始																																															
sɿ	5	世势誓逝是氏四肆示视祀巳{辰∽}寺饲士仕柿事市试																																															
tsə	7	汁执值置{安∽区}直侄质织{牛郎∽女}职殖植只{量词}蛰{惊∽}汁秩																																															
tsʰə	7	赤尺斥																																															
sə	7	湿式饰十拾食蚀识实失室石释适{∽合}																																															
zə	7	日																																															
pi	1	哔{拟声词}																																															
pi	3	比																																															
pi	5	蔽敝弊被{∽子}毙陛闭箅{∽子}避庇备																																															
pʰi	1	屄{流话，女阴}																																															
pʰi	2	皮啤痞枇琵疲脾																																															
pʰi	3	鄙																																															
pʰi	5	屁																																															
mi	1	咪眯																																															
mi	2	迷糜谜{∽语}靡萎眉{∽毛}秘泌																																															
mi	3	米																																															
mi	5	沕{打∽头，扎猛子}																																															
ti	1	低爹																																															
ti	3	底抵																																															
ti	5	弟第地帝递																																															
tʰi	1	梯																																															
tʰi	2	题提蹄屉{抽∽}																																															
tʰi	3	体																																															
tʰi	5	替嚏涕剃																																															
ni	1	躧抳{烂}																																															
ni	2	犁泥宜倪尼疑杯梨厘离篱璃仪梨																																															
ni	3	礼李里拟你理鲤																																															
ni	5	艺义例厉励丽荔腻利痢吏毅																																															
tɕi	1	鸡脐{白，肚∽眼儿}稽{滑∽}饥肌几{茶∽}基机饥																																															
tɕi	3	挤几{~个}																																															
tɕi	5	借祭际济剂计继系{~鞋带}技妓寄纪记忌既																																															
tɕʰi	1	妻溪欺期喫{∽饭，吃}																																															
tɕʰi	2	齐脐{∽带}奇骑岐祁其鳍旗棋																																															
tɕʰi	3	起启且杞祈岂																																															
tɕʰi	5	砌契企器弃去{∽来}气汽																																															
ɕi	1	些西犀牺嬉熙奚稀希																																															
ɕi	3	喜洗写																																															
ɕi	5	泻{∽药}卸谢细婿{女∽}戏																																															
i	1	衣依医																																															
i	2	移夷姨																																															
i	3	倚已以也蚁野																																															
i	5	夜易肄意异亿																																															
ki	5	锯{白，切割，手着∽了}																																															
puᶹ	1	咘																																															
puᶹ	3	补捕																																															
puᶹ	5	部薄布佈怖步																																															
pʰuᶹ	1	铺{∽设}																																															
pʰuᶹ	2	葡脯伏{趴着}覆{∽菜坛}菩脯{又，胸∽}潽{溢出，∽出来}□{打∽鼾}																																															
pʰuᶹ	3	谱堡浦圃{花∽}普																																															
pʰuᶹ	5	铺{又，店∽}																																															
muᶹ	1	□{窥视}																																															
muᶹ	2	睦{和∽，@}牧{@}模																																															
muᶹ	3	母拇																																															
muᶹ	5	慕墓募□{∽着起，想着}																																															
fuᶹ	1	呼夫肤敷俘孵□{骗，∽人}麸{麦∽}																																															
fuᶹ	2	胡湖期抚糊狐葫壶符扶芙浮																																															
fuᶹ	3	虎浒府腑俯甫斧釜腐辅																																															
fuᶹ	5	户滬戽{∽水}互父付赋傅赴附妇负富副																																															
tsuᶹ	1	租猪诸诛蛛株																																															
tsuᶹ	2	□{挖苦}																																															
tsuᶹ	3	阻煮主祖组帚																																															
tsuᶹ	5	做著助{文，∽手}柱驻拄住注蛀铸																																															
suᶹ	1	苏酥梳疏蔬书舒枢输殊																																															
suᶹ	3	暑鼠黍署薯数{又，∽清楚}																																															
suᶹ	5	素诉塑嗉{鸡∽子}庶恕竖数{又，∽字}树漱																																															
tsʰuᶹ	1	粗初																																															
tsʰuᶹ	2	除厨锄储																																															
tsʰuᶹ	3	楚础礎处{相∽}杵拄{∽儿棍，拐杖}																																															
tsʰuᶹ	5	醋助{白，帮∽}处{到∽}																																															
zuᶹ	2	如汝擩{∽进去}																																															
zuᶹ	3	乳																																															
tuᶹ	1	都{∽城}嘟{∽嘴}																																															
tʰuᶹ	2	涂途徒																																															
tuᶹ	3	堵赌肚{猪∽子}																																															
tuᶹ	5	杜肚{又，∽皮}度渡镀																																															
tʰuᶹ	2	徒屠途涂图																																															
tʰuᶹ	3	土吐{∽痰，呕∽}																																															
tʰuᶹ	5	兔																																															
nuᶹ	1	噜{怪∽饭，特色炒饭}□{∽面条，捞面}																																															
nuᶹ	2	奴卢炉芦庐驴																																															
nuᶹ	3	努鲁橹{船∽}虏卤																																															
nuᶹ	5	怒路赂露鹭																																															
kuᶹ	1	姑孤跍{蹲着}																																															
kuᶹ	3	古估牯{∽牛}股鼓□{∽着，强行}																																															
kuᶹ	5	故顾固雇锢																																															
kʰuᶹ	1	箍枯																																															
kʰuᶹ	3	苦																																															
kʰuᶹ	5	库裤																																															
pə	7	不																																															
pʰə	7	朴扑仆瀑{∽布}曝{∽晒}																																															
mə	7	幕目穆牧{∽羊}木																																															
fə	7	忽福佛腹服复缚斛{石∽}																																															
tuᶹə	7	读独犊笃督毒																																															
tʰuᶹə	7	突秃																																															
nuᶹə	7	鹿禄六陆绿																																															
tsuᶹə	7	竹逐嘱烛祝																																															
tsʰuᶹə	7	猝{仓∽}出畜束促																																															
suᶹə	7	术叔熟赎束！属述																																															
kuᶹə	7	谷骨																																															
kʰuᶹə	7	哭窟																																															
və	7	屋物																																															
zuᶹə	7	肉入辱褥																																															
vuᶹ	1	乌呜污巫诬																																															
vuᶹ	2	吴梧吾无																																															
vuᶹ	3	五伍午武□{打，着∽}捂舞鹉																																															
vuᶹ	5	误雾务戊																																															
y	1	淤抈{掰弯}																																															
y	2	于余娱愉																																															
y	3	鱼渔於余愚虞娱迂逾愉																																															
y	5	誉预豫遇寓芋喻裕御																																															
tɕy	1	居车{∽马炮}拘驹俱{∽乐部}																																															
tɕy	3	举																																															
tɕy	5	巨拒距据锯聚句具惧剧																																															
tɕʰy	1	蛆趋区趣驱躯黢{黑~∽}																																															
tɕʰy	2	渠瞿																																															
tɕʰy	3	取娶																																															
tɕʰy	5	去{过∽}																																															
ɕy	1	靴虚嘘{∽花儿，烟花}须鬚需□{怕}																																															
ɕy	2	徐																																															
ɕy	3	许																																															
ɕy	5	序叙緒																																															
ny	3	女																																															
pɑ	1	□｛贴紧，∽锅｝巴粑芭笆叭疤爬｛白，∽上∽下｝																																															
pɑ	2	爸																																															
pɑ	3	□{祖母}把靶																																															
pɑ	5	霸坝院把{把儿，∽∽}罢																																															
pɑ	7	八拔{文，∽头发}																																															
pʰɑ	1	□{软}趴啪{拟声词，噼里∽拉}□{量词，表示多，一∽拉}																																															
pʰɑ	2	爬琵杷耙																																															
pʰɑ	5	怕帕																																															
pʰɑ	7	拔																																															
mɑ	1	妈																																															
mɑ	2	麻痳蟆{蛤∽}																																															
mɑ	3	马玛嘛{语气词，来∽}																																															
mɑ	5	骂																																															
mɑ	7	抹																																															
fɑ	7	法方乏发伐筏罚																																															
tʰɑ	1	他她它																																															
tʰɑ	7	踏獭{水∽}塔遢																																															
tɑ	1	当{白，~门,房屋前的地方}																																															
tɑ	3	打																																															
tɑ	5	大																																															
tɑ	7	达答搭沓{量词，一∽纸}达趴跶{∽着，摔}□{∽~儿，小辫子}																																															
nɑ	1	拉垃啦旯{山∽∽}																																															
nɑ	2	拿																																															
nɑ	3	哪																																															
nɑ	5	那																																															
nɑ	7	纳腊捺辣																																															
tsɑ	1	楂渣奓{张开，~开}																																															
tsɑ	3	□{∽烂，浸}																																															
tsɑ	5	诈榨炸																																															
tsɑ	7	杂眨眨咂扎□{用重物压住}铡																																															
sɑ	1	沙纱杉{∽树}																																															
sɑ	3	洒傻撒{∽种}唢{∽呐}																																															
sɑ	7	杀																																															
tsʰɑ	1	叉杈差嚓{咔∽}蹅{~一脚，踩}																																															
tsʰɑ	2	茶搽查																																															
tsʰɑ	5	茬{∽子}岔																																															
tsʰɑ	7	插擦																																															
kɑ	1	家{白，细∽、外婆}																																															
kɑ	2	□{∽磨，折磨}																																															
kɑ	3	□{~∽，肉}																																															
kɑ	5	嘎{拟声词，鸭子叫声}																																															
kɑ	7	夹{∽手}																																															
kʰɑ	1	旮{∽旯}咔{拟声词，∽嚓}																																															
kʰɑ	2	□{∽过去，跨}																																															
kʰɑ	3	卡																																															
kʰɑ	5	胯{裆部，~∽}																																															
kʰɑ	7	掐																																															
xɑ	1	哈□{翻动，到处∽}下{白，又，一会儿}																																															
xɑ	3	哈{语气词，表征询}傻{∽子}																																															
xɑ	5	下{白，量词}吓{∽倒}																																															
xɑ	7	搳{挠痒}																																															
ŋɑ	1	□{刁难，∽kʰɑ[1]}																																															
ŋɑ	3	哑{∽巴}																																															
ŋɑ	5	砑{∽平}																																															
ɑ	1	阿																																															
ɑ	5	那{白，∽边}																																															
tsuɑ	1	抓																																															
tsuɑ	3	爪□{手指不灵活}																																															
tsuɑ	7	啄□{∽一脚，踢}																																															
tsʰuɑ	7	刷{∽子}																																															
suɑ	3	耍厦{偏∽，前廊后∽}																																															
suɑ	7	刷																																															
zuɑ	2	挼{揉搓}																																															
kuɑ	1	瓜																																															
kuɑ	3	寡剐																																															
kuɑ	5	褂卦																																															
kuɑ	7	刮																																															
kʰuɑ	1	夸																																															
kʰuɑ	3	垮胯{大腿}																																															
kʰuɑ	5	跨																																															
xuɑ	1	花划{又，∽开}																																															
xuɑ	2	华铧划{∽船}																																															
xuɑ	5	话化画																																															
xuɑ	7	滑猾																																															
uɑ	1	挖蛙																																															
uɑ	2	娃																																															
uɑ	3	瓦哇㧚{舀取}																																															
uɑ	7	袜																																															
piɑ	3	瘪{∽嘴巴；踩∽，扁}																																															
pʰiɑ	3	□{软∽∽，软而无力}																																															
miɑ	2	□{鄙视，∽人}																																															
tiɑ	3	嗲{∽声∽气}																																															
tʰiɑ	2	□{∽脚鞋}																																															
tʰiɑ	3	□{薄∽∽}																																															
niɑ	1	黏{∽人}																																															
tɕiɑ	1	家加佳嘉痂傢																																															
tɕiɑ	3	假贾																																															
tɕiɑ	5	架驾嫁价																																															
tɕiɑ	7	甲夹□{好~,吝啬}																																															
tɕʰiɑ	7	恰掐																																															
ɕiɑ	1	虾□{∽人，欺负}																																															
ɕiɑ	2	霞瑕{∽疵}下{白，底∽}																																															
ɕiɑ	5	下																																															
ɕiɑ	7	瞎辖狭峡																																															
iɑ	1	鸦丫桠																																															
iɑ	2	牙芽衙涯																																															
iɑ	3	雅																																															
iɑ	5	亚压{∽力}																																															
iɑ	7	鸭押																																															
po	1	波玻菠																																															
po	5	播																																															
po	7	薄钵拨钹薄博剥驳																																															
pʰo	1	坡																																															
pʰo	2	婆□{∽烦}																																															
pʰo	3	颇																																															
pʰo	5	破剖																																															
pʰo	7	泼																																															
mo	1	摩摸																																															
mo	2	魔磨																																															
mo	3	抹																																															
mo	5	磨{推∽}																																															
mo	7	末沫没{沉∽}莫膜寞																																															
to	1	多																																															
to	3	躲																																															
to	5	舵惰垛{量词，一~柴}																																															
to	7	夺踱铎戳{白}																																															
tʰo	1	拖																																															
tʰo	2	驮驼坨																																															
tʰo	3	妥橢																																															
tʰo	7	脱托																																															
no	1	啰□{哄}																																															
no	2	挪罗锣萝骡螺																																															
no	3	裸																																															
no	5	糯																																															
no	7	乐烙骆洛络落																																															
tso	3	左佐																																															
tso	5	坐座																																															
tso	7	拙昨作酌着桌卓啄琢浊捉镯																																															
tsʰo	1	搓																																															
tsʰo	5	锉错																																															
tsʰo	7	戳																																															
so	1	梭蓑唆趖{∽来∽去，爬}																																															
so	3	锁琐所																																															
so	7	说索缩芍																																															
zo	7	弱若																																															
ŋo	3	我																																															
ŋo	5	饿																																															
ŋo	7	恶{善∽}握																																															
ko	1	哥歌锅戈																																															
ko	3	果裹																																															
ko	5	个过																																															
ko	7	鸽割葛各阁搁{耽∽}郭角{又，嘴∽}																																															
kʰo	1	科																																															
kʰo	3	可颗																																															
kʰo	5	课搁{白，放}																																															
kʰo	7	壳！渴磕																																															
xo	1	喝																																															
xo	2	河何荷和荷禾																																															
xo	3	火伙																																															
xo	5	货贺祸和{∽面}																																															
xo	7	合盒蠚{令人发痒，∽人个喝{吆∽}活鹤豁{∽然}藿{∽香正气水}																																															
o	1	窝莴蜗屙																																															
o	2	鹅俄蛾																																															
o	5	卧饿																																															
o	7	沃																																															
io	7	约钥狱岳乐{音~}																																															
tɕio	7	□{吮吸}爵觉{知∽}脚角{又，一∽钱}																																															
tɕʰio	7	怯雀鹊却□{∽眼睛，揉}																																															
ɕio	7	学																																															
nio	7	略虐疟{∽疾}																																															
ie	7	叶易液页腋益译揖{作∽}一逸乙忆抑																																															
tɕie	7	接劫集辑急级及杰节截疾吉鲫极结脊积揭绩寂击																																															
tɕʰie	7	泣切七妾漆乞戚怯{胆∽}																																															
ɕie	7	协习屑袭吸泄悉熄媳息惜膝歇席夕析锡																																															
nie	7	业立笠猎粒列烈裂孽捏栗力溺历蹑{∽脚走}聂匿逆镊{∽子}																																															
pʰie	7	撇{∽开}匹{一∽布}僻劈																																															
pie	7	别笔逼必憋壁滗{-汤喝}弼{∽马温}毕碧璧																																															
mie	7	蜜灭密																																															
tie	7	的{目∽}滴嫡笛碟叠蝶谍敌狄跌																																															
tʰie	7	铁踢贴帖剔{又，挑∽}																																															
ye	7	阅悦月玉欲浴狱疫越育郁粤域																																															
tɕye	7	绝局剧！菊掘倔厥决橘																																															
tɕʰye	7	缺曲掘屈																																															
ɕye	7	薛血续穴削畜蓄恤戌																																															
pæ̞	7	白百伯柏北																																															
pʰæ̞	7	拍魄迫																																															
mæ̞	7	麦墨脉默																																															
tæ̞	7	得德																																															
tʰæ̞	7	特																																															
næ̞	7	勒肋																																															
kæ̞	7	格隔革																																															
kʰæ̞	7	刻客克																																															
xæ̞	7	黑核嚇{恐∽}																																															
ŋæ̞	7	额																																															
tsæ̞	7	哲辙摘责则窄贼浙折{∽叠}褶{∽子}																																															
tsʰæ̞	7	撤徹拆侧宅测策册																																															
sæ̞	7	舌瑟虱设色塞摄涉涩																																															
zæ̞	7	热																																															
kuæ̞	7	国																																															
kʰuæ̞	7	扩																																															
xuæ̞	7	或获惑																																															
ɚ	2	儿而																																															
ɚ	3	耳尔饵□{搭理}																																															
ɚ	5	二贰																																															
pai	1	跛{∽脚}																																															
pai	3	摆																																															
pai	5	拜败稗																																															
pʰai	2	排牌																																															
pʰai	5	派																																															
mai	1	奶{白，吃∽}																																															
mai	2	埋																																															
mai	3	买																																															
mai	5	卖迈																																															
tai	1	呆																																															
tai	3	歹逮{拉}																																															
tai	5	待怠殆戴带贷代袋																																															
tʰai	1	胎□{∽起来，顶}																																															
tʰai	2	抬台苔才{白}																																															
tʰai	5	太态泰																																															
nai	2	来																																															
nai	3	奶乃																																															
nai	5	耐奈赖癞																																															
tsai	1	栽灾																																															
tsai	3	宰崽																																															
tsai	5	在再载{∽重，满∽}债寨□{∽扣子，缝}																																															
tsʰai	1	猜差{出∽}																																															
tsʰai	2	柴才材财裁豺																																															
tsʰai	3	採彩																																															
tsʰai	5	菜蔡																																															
sai	1	腮鳃筛																																															
sai	2	□{丑}																																															
sai	5	赛晒																																															
kai	1	街该皆																																															
kai	3	解改																																															
kai	5	盖丐界介届械戒钙疥{∽疮}																																															
kʰai	1	开揩																																															
kʰai	3	个{白，一∽}凯楷																																															
kʰai	5	溉概																																															
xai	1	嗨□{打}许{白，副词，很}																																															
xai	2	还孩鞋																																															
xai	3	海蟹□{打呵∽}																																															
xai	5	害																																															
ŋai	1	哀埃																																															
ŋai	2	岩捱挨□{磨蹭}																																															
ŋai	3	矮																																															
ŋai	5	爱艾碍蔼隘																																															
tɕiai	3	解{文}																																															
tɕiai	5	介{文}戒{文}界{文}械{文}																																															
ɕiai	2	谐																																															
ɕiai	5	蟹{文}懈																																															
tsuai	1	栽{白，摔}																																															
tsuai	3	跩□{量词，串}																																															
tsuai	5	拽																																															
tsʰuai	1	揣																																															
tsʰuai	3	喘																																															
tsʰuai	5	踹																																															
suai	1	摔衰																																															
suai	3	甩																																															
suai	5	帅蟀																																															
kuai	1	乖																																															
kuai	3	拐柺																																															
kuai	5	怪																																															
kʰuai	3	块																																															
kʰuai	5	快筷会{∽计}刽																																															
xuai	1	欢{白，∽喜}																																															
xuai	2	怀槐淮																																															
xuai	5	坏																																															
uai	1	歪																																															
uai	3	崴□{∽烂}																																															
uai	5	外																																															
fei	1	飞非妃																																															
fei	2	肥																																															
fei	3	匪翡																																															
fei	5	废肺痱费																																															
pei	1	杯碑卑悲背{∽米}																																															
pei	5	贝鐾{∽刀布}倍辈背																																															
pʰei	1	批披胚坯丕																																															
pʰei	2	赔陪培裴																																															
pʰei	5	沛配佩																																															
mei	1	没																																															
mei	2	梅枚媒煤																																															
mei	3	美每																																															
mei	5	妹昧																																															
tei	1	在{白，∽哪里}																																															
nei	1	□{句末语气词}																																															
tsʰei	1	车口{∽紧，拧}□{转}																																															
tsʰei	3	扯																																															
sei	1	奢赊																																															
sei	2	蛇																																															
sei	3	舍																																															
sei	5	射！																																															
tsei	1	遮正{∽月}																																															
tsei	5	这{文，∽里}																																															
zei	3	惹																																															
kei	1	给																																															
xei	1	嘿{语气词}																																															
tuei	1	堆																																															
tuei	3	怼																																															
tuei	5	队对兑碓																																															
tʰuei	1	推																																															
tʰuei	3	腿																																															
tʰuei	5	退																																															
nuei	1	追																																															
nuei	2	雷																																															
nuei	3	吕屡儡履累{又，∽积}壘																																															
nuei	5	内虑滤泪类																																															
tsuei	1	追锥																																															
tsuei	3	嘴□{老∽∽,上年纪的男性}																																															
tsuei	5	最罪醉赘坠																																															
tsʰuei	1	吹崔催炊																																															
tsʰuei	2	垂锤槌																																															
tsʰuei	5	脆翠粹																																															
suei	1	鬚{白，玉米∽}																																															
suei	2	随髓谁																																															
suei	3	水																																															
suei	5	絮{棉∽}碎岁税睡瑞																																															
zuei	5	芮锐																																															
kuei	1	规龟归闺																																															
kuei	3	鬼诡轨																																															
kuei	5	柜桂贵跪癸																																															
kʰuei	1	盔魁亏窥																																															
kʰuei	2	葵逵																																															
kʰuei	3	跪{白，手∽在桌上，撑}																																															
kʰuei	5	溃愧																																															
xuei	1	恢灰挥辉徽																																															
xuei	2	回茴																																															
xuei	3	悔毁																																															
xuei	5	贿汇晦会绘惠慧讳																																															
uei	1	威煨																																															
uei	2	维惟唯违围为{作∽}																																															
uei	3	桅萎委尾伟苇																																															
uei	5	卫为{~什么}位未味魏畏慰胃谓																																															
paʊ	1	包胞																																															
paʊ	3	保堡宝饱																																															
paʊ	5	报抱爆暴豹菢{∽小鸡}																																															
pʰaʊ	1	抛㯱{脸~,肿}藨{野生毒果}																																															
pʰaʊ	2	袍刨																																															
pʰaʊ	3	跑																																															
pʰaʊ	5	泡{∽在水里}炮																																															
maʊ	1	猫																																															
maʊ	2	毛茅矛□{弟}																																															
maʊ	3	卯																																															
maʊ	5	冒帽貌																																															
tsaʊ	1	糟遭招沼{∽气}朝{∽气}																																															
tsaʊ	2	着{白，∽打，表被动}																																															
tsaʊ	3	早枣蚤澡爪{∽子}找																																															
tsaʊ	5	皂灶罩赵兆召照诏																																															
saʊ	1	骚梢{树∽}烧筲{∽箕}																																															
saʊ	2	韶																																															
